id,name,gender,category,country,era,role,faceShape,deskripsi_fisik,keywords_tags,eyeRatio,jaw,gonionRatio,chinRatio,noseRatio,lipRatio,browArch,foreheadRatio,smile,comment,traits,ciri_khusus,local_photo
celeb_0738,Ranbir Kapoor,Laki-laki,Bintang Film & Selebriti Asia,India 🇮🇳,Modern (1982-sekarang),"Aktor Karakter Paling Berbakat Generasi Baru (Barfi!, Sanju, Rockstar)",Oval,"Dengan arsitektur wajah Oval, Ranbir Kapoor mengekspresikan aura Aktor Karakter Paling Berbakat Generasi Baru (Barfi!, Sanju, Rockstar). Visual wajah menampilkan sorot mata emosional menyentuh kalbu serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung proporsional natural seimbang selaras dengan lebar cuping ideal dan bentuk senyum manis emosional. Siluet wajah dibingkai oleh garis rahang tampan keluarga kapoor dengan tatanan gaya rambut rapi teratur berkarakter maskulin klasik, memberikan kesan autentik didukung oleh Proporsi simetri wajah yang seimbang.","aktor, alis_maskulin, alis_natural, alis_tebal, asal_india, barfi, baru, berbakat, bintang_film_selebriti_asia, garis_rahang_tampan_keluarga_kapoor, generasi, hidung_natural, hidung_proporsional, kapoor, karakter, laki_laki, paling, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, ranbir, ranbir_kapoor, rockstar, sanju, senyum_manis, senyum_manis_emosional, sorot_mata_emosional_menyentuh_kalbu, wajah_oval",0.39,0.571,0.7,0.687,0.279,0.323,0.102,0.324,0.823,Penghayatan karakter bisu tuli di Barfi! dan rocker patah hati di Rockstar yang menguras air mata!,Sorot mata emosional menyentuh kalbu; Garis rahang tampan keluarga Kapoor; Senyum manis emosional,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/ranbir_kapoor.jpg
celeb_0739,Ranveer Singh,Laki-laki,Bintang Film & Selebriti Asia,India 🇮🇳,Modern (1985-sekarang),"Ledakan Energi 1000 Watt Bollywood (Padmaavat, Bajirao Mastani)",Square / Angular,"Karakteristik visual Ranveer Singh (Ledakan Energi 1000 Watt Bollywood (Padmaavat, Bajirao Mastani)) ditandai oleh geometri wajah Square / Angular. Penampilan diperkuat oleh mata almond proporsional simetris dengan sorot tatapan berkarisma yang dipadukan dengan alis lurus mendatar (straight-brow) tegas maskulin. Di bagian tengah wajah, terdapat hidung proporsional natural seimbang selaras dengan lebar cuping ideal yang selaras dengan senyum tawa liar penuh gairah. Bagian bawah wajah menonjolkan dagu persegi kokoh dengan rahang menyudut tegas maskulin, dilengkapi oleh kumis jenggot ksatria berkarisma, serta diperkaya oleh sentuhan Energi panggung tak tertandingi.","alis_lurus, alis_tegas, asal_india, bajirao, bintang_film_selebriti_asia, bollywood, dagu_persegi, energi, energi_panggung_tak_tertandingi, hidung_natural, hidung_proporsional, kumis_jenggot_ksatria_berkarisma, laki_laki, ledakan, mastani, mata_almond, padmaavat, pria, rahang_kokoh, rahang_menyudut, ranveer, ranveer_singh, senyum_tawa_liar_penuh_gairah, singh, sorot_tajam, tatapan_karismatik, wajah_square_angular, watt",0.379,0.681,0.805,0.714,0.273,0.264,0.072,0.337,0.931,Ledakan energi panggung paling dahsyat di Asia Selatan dan transformasi peran yang liar membakar layar!,Energi panggung tak tertandingi; Kumis jenggot ksatria berkarisma; Senyum tawa liar penuh gairah,Energi panggung tak tertandingi,/assets/celebs_cache/ranveer_singh.jpg
celeb_0740,Amitabh Bachchan,Laki-laki,Bintang Film & Selebriti Asia,India 🇮🇳,Modern (1942-sekarang),Shahenshah Bollywood & Suara Bariton Abadi,Oblong / Regal,"Menampilkan pesona autentik Amitabh Bachchan (Shahenshah Bollywood & Suara Bariton Abadi) dengan arsitektur wajah Oblong / Regal yang harmonis. Fokus pandangan ditandai oleh mata almond proporsional simetris dengan sorot tatapan berkarisma, diselaraskan oleh alis lurus mendatar (straight-brow) tegas maskulin. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan bibir proporsional simetris dengan senyuman simpul hangat bersahaja yang bersahabat. Garis bawah wajah dipertegas oleh dagu memanjang terdefinisi khas kontur wajah regal bangsawan dan pemikir, disempurnakan oleh jenggot perak berwibawa dengan ciri khas Suara bariton paling menggelegar di India, Tinggi semampai 188cm agung.","abadi, alis_lurus, alis_tegas, amitabh, amitabh_bachchan, asal_india, bachchan, bariton, bibir_proporsional, bintang_film_selebriti_asia, bollywood, dagu_berwibawa, dagu_memanjang, hidung_natural, hidung_proporsional, jenggot_perak_berwibawa, kontur_regal, laki_laki, mata_almond, pria, senyum_hangat, senyum_simpul, shahenshah, sorot_tajam, suara, suara_bariton_paling_menggelegar_di_india, tatapan_karismatik, tinggi_semampai_188cm_agung, wajah_oblong_regal",0.365,0.533,0.692,0.667,0.284,0.338,0.075,0.327,0.616,Legenda hidup perfilman India yang dihormati sebagai kaisar seni peran melintasi lima dekade!,Suara bariton paling menggelegar di India; Tinggi semampai 188cm agung; Jenggot perak berwibawa,"Suara bariton paling menggelegar di India, Tinggi semampai 188cm agung",/assets/celebs_cache/amitabh_bachchan.jpg
celeb_0741,Sophia Latjuba,Perempuan,Artis & Sinema Indonesia,Indonesia 🇮🇩,Modern (1970-),"Aktris, Model & Ikon Awet Muda Indonesia",Diamond / Chiseled,"Sophia Latjuba (Aktris, Model & Ikon Awet Muda Indonesia) menampilkan profil visual berkarakter dengan struktur wajah Diamond / Chiseled. Fokus pandangan ditandai oleh mata almond proporsional dengan sorot mata hangat berbinar cerdas, diselaraskan oleh alis melengkung tinggi (high-arch) anggun dan presisi. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan bibir proporsional simetris dengan senyuman simpul hangat bersahaja yang bersahabat. Garis bawah wajah dipertegas oleh tulang pipi tinggi terpahat, disempurnakan oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis. Ciri khas yang paling menonjol pada penampilannya meliputi Garis rahang chiseled tegas, Aura aristokrat awet muda.","aktris, alis_high_arch, alis_melengkung, artis_sinema_indonesia, asal_indonesia, aura_aristokrat_awet_muda, awet, bibir_proporsional, garis_rahang_chiseled_tegas, hidung_natural, hidung_proporsional, ikon, indonesia, latjuba, mata_almond, mata_berbinar, model, muda, perempuan, rambut_anggun_natural, senyum_hangat, senyum_simpul, sophia, sophia_latjuba, tatapan_hangat, tulang_pipi_tinggi_terpahat, wajah_diamond_chiseled, wanita",0.375,0.55,0.65,0.52,0.28,0.36,0.12,0.31,0.64,Definisi keanggunan abadi dengan struktur tulang pipi tinggi terpahat.,Tulang pipi tinggi terpahat; Garis rahang chiseled tegas; Aura aristokrat awet muda,"Garis rahang chiseled tegas, Aura aristokrat awet muda",/assets/celebs_cache/sophia_latjuba.jpg
celeb_0742,Chow Yun-fat,Laki-laki,Bintang Film & Selebriti Asia,Hong Kong 🇭🇰,Modern (1955-sekarang),"Dewa Judi & Ikon Ksatria Jas Panjang (A Better Tomorrow, Crouching Tiger)",Oval,"Merepresentasikan figur Dewa Judi & Ikon Ksatria Jas Panjang (A Better Tomorrow, Crouching Tiger), Chow Yun-fat memiliki proporsi wajah Oval yang harmonis. Karakteristik utamanya terpancar dari sorot mata persaudaraan sejati berpadu dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Struktur hidung terlihat hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berdampingan dengan senyum karismatik sejuta kawan. Kontur rahang diperkuat oleh dagu persegi kokoh dengan rahang menyudut tegas maskulin dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Tusuk gigi ikonik di sudut bibir).","alis_maskulin, alis_natural, alis_tebal, asal_hong_kong, better, bintang_film_selebriti_asia, chow, chow_yun_fat, crouching, dagu_persegi, dewa, fat, hidung_natural, hidung_proporsional, ikon, judi, ksatria, laki_laki, panjang, pria, rahang_kokoh, rahang_menyudut, rambut_rapi_klasik, senyum_karismatik_sejuta_kawan, sorot_mata_persaudaraan_sejati, tiger, tomorrow, tusuk_gigi_ikonik_di_sudut_bibir, wajah_oval, yun",0.385,0.575,0.75,0.646,0.277,0.333,0.097,0.305,0.891,Simbol persaudaraan ksatria sejati yang menyumbangkan seluruh kekayaan miliaran dolar untuk amal!,Senyum karismatik sejuta kawan; Tusuk gigi ikonik di sudut bibir; Sorot mata persaudaraan sejati,Tusuk gigi ikonik di sudut bibir,/assets/celebs_cache/chow_yun_fat.jpg
celeb_0743,Stephen Chow,Laki-laki,Bintang Film & Selebriti Asia,Hong Kong 🇭🇰,Modern (1962-sekarang),"Raja Komedi Mo Lei Tau (Kung Fu Hustle, Shaolin Soccer)",Heart / V-Shape,"Dengan arsitektur wajah Heart / V-Shape, Stephen Chow mengekspresikan aura Raja Komedi Mo Lei Tau (Kung Fu Hustle, Shaolin Soccer). Visual wajah menampilkan sorot mata komedi jenius serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung mungil ramping proporsional dengan lekukan ujung halus natural dan bentuk senyum jenaka absurd mo lei tau. Siluet wajah dibingkai oleh dagu tirus v-shape ramping terpahat harmonis dengan tatanan rambut perak alami seniman, memberikan kesan autentik didukung oleh Rambut perak alami seniman.","alis_maskulin, alis_natural, alis_tebal, asal_hong_kong, bintang_film_selebriti_asia, chow, dagu_ramping, dagu_tirus, hidung_halus, hidung_mungil, hidung_ramping, hustle, komedi, kung, laki_laki, pria, raja, rambut_perak_alami_seniman, senyum_jenaka_absurd_mo_lei_tau, shaolin, soccer, sorot_mata_komedi_jenius, stephen, stephen_chow, v_shape, wajah_heart_v_shape",0.397,0.514,0.667,0.559,0.241,0.357,0.104,0.293,0.78,Karya agung 'Kung Fu Hustle' yang memadukan kartun Looney Tunes dengan jurus tapak Buddha!,Rambut perak alami seniman; Senyum jenaka absurd Mo Lei Tau; Sorot mata komedi jenius,Rambut perak alami seniman,/assets/celebs_cache/stephen_chow.jpg
celeb_0744,Andy Lau,Laki-laki,Bintang Film & Selebriti Asia,Hong Kong 🇭🇰,Modern (1961-sekarang),Satu dari Empat Raja Langit Surgawi Hong Kong (Infernal Affairs),Diamond / Chiseled,"Karakteristik visual Andy Lau (Satu dari Empat Raja Langit Surgawi Hong Kong (Infernal Affairs)) ditandai oleh geometri wajah Diamond / Chiseled. Penampilan diperkuat oleh mata bulat besar ekspresif dengan bukaan kelopak lebar yang memikat yang dipadukan dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Di bagian tengah wajah, terdapat hidung elang khas bangsawan yang selaras dengan senyum karismatik abadi. Bagian bawah wajah menonjolkan garis rahang bersih terawat, dilengkapi oleh gaya rambut rapi teratur berkarakter maskulin klasik, serta diperkaya oleh sentuhan Proporsi simetri wajah yang seimbang.","affairs, alis_maskulin, alis_natural, alis_tebal, andy, andy_lau, asal_hong_kong, bintang_film_selebriti_asia, dari, empat, garis_rahang_bersih_terawat, hidung_elang_khas_bangsawan, hong, infernal, kelopak_lebar, kong, laki_laki, langit, lau, mata_bulat, mata_ekspresif, pria, proporsi_simetri_wajah_yang_seimbang, raja, rambut_rapi_klasik, satu, senyum_karismatik_abadi, surgawi, wajah_diamond_chiseled",0.401,0.597,0.705,0.6,0.262,0.321,0.117,0.309,0.794,Etos kerja legendaris 'pekerja paling keras di Asia' dengan ratusan film dan konser sukses!,Hidung elang khas bangsawan; Senyum karismatik abadi; Garis rahang bersih terawat,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/andy_lau.jpg
celeb_0745,Takeshi Kaneshiro,Laki-laki,Bintang Film & Selebriti Asia,Taiwan/Jepang 🇹🇼🇯🇵,Modern (1973-sekarang),"Visual Romantis Paling Tampan Asia Era 90-an (Chungking Express, Red Cliff)",Diamond / Chiseled,"Menampilkan pesona autentik Takeshi Kaneshiro (Visual Romantis Paling Tampan Asia Era 90-an (Chungking Express, Red Cliff)) dengan arsitektur wajah Diamond / Chiseled yang harmonis. Fokus pandangan ditandai oleh sorot mata melankolis nan puitis, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan senyum misterius romantis. Garis bawah wajah dipertegas oleh tulang pipi terpahat sempurna, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik dengan ciri khas Proporsi simetri wajah yang seimbang.","90_an, alis_maskulin, alis_natural, alis_tebal, asal_taiwan, asia, bintang_film_selebriti_asia, chungking, cliff, express, hidung_natural, hidung_proporsional, kaneshiro, laki_laki, paling, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, romantis, senyum_misterius_romantis, sorot_mata_melankolis_nan_puitis, takeshi, takeshi_kaneshiro, tampan, tulang_pipi_terpahat_sempurna, visual, wajah_diamond_chiseled",0.401,0.595,0.733,0.617,0.262,0.293,0.092,0.283,0.537,Pesona melankolis pemakan nanas kaleng di Chungking Express yang menjadi ikon sinema puitis dunia!,Sorot mata melankolis nan puitis; Tulang pipi terpahat sempurna; Senyum misterius romantis,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/takeshi_kaneshiro.jpg
celeb_0746,Wulan Guritno,Perempuan,Artis & Sinema Indonesia,Indonesia 🇮🇩,Modern (1981-),Aktris Sinema & Ikon Kharisma Layar Lebar,Oval,"Wulan Guritno (Aktris Sinema & Ikon Kharisma Layar Lebar) menampilkan profil visual berkarakter dengan struktur wajah Oval. Fokus pandangan ditandai oleh tatapan tajam karismatik, diselaraskan oleh alis proporsional tersisir rapi dengan lekukan busur alami yang lembut. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan bibir proporsional anggun. Garis bawah wajah dipertegas oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus, disempurnakan oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis. Ciri khas yang paling menonjol pada penampilannya meliputi Wajah oval blasteran.","aktris, alis_lembut, alis_natural, alis_proporsional, artis_sinema_indonesia, asal_indonesia, bibir_proporsional_anggun, dagu_oval, guritno, hidung_natural, hidung_proporsional, ikon, kharisma, layar, lebar, mata_tajam, perempuan, rahang_proporsional, rambut_anggun_natural, sinema, tatapan_fokus, tatapan_tajam_karismatik, wajah_oval, wajah_oval_blasteran, wanita, wulan, wulan_guritno",0.38,0.54,0.68,0.58,0.27,0.36,0.115,0.3,0.67,Kharisma matang berkelas dengan fitur wajah oval blasteran yang tajam.,Tatapan tajam karismatik; Bibir proporsional anggun; Wajah oval blasteran,Wajah oval blasteran,/assets/celebs_cache/wulan_guritno.jpg
celeb_0747,Ryo Yoshizawa,Laki-laki,Bintang Film & Selebriti Asia,Jepang 🇯🇵,Modern (1994-sekarang),Ketampanan Wajah Nasional Jepang (Tokyo Revengers - Mikey),Heart / V-Shape,"Merepresentasikan figur Ketampanan Wajah Nasional Jepang (Tokyo Revengers - Mikey), Ryo Yoshizawa memiliki proporsi wajah Heart / V-Shape yang harmonis. Karakteristik utamanya terpancar dari mata indah bercahaya porselen berpadu dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Struktur hidung terlihat hidung mungil ramping proporsional dengan lekukan ujung halus natural, berdampingan dengan senyum pemimpin kharismatik. Kontur rahang diperkuat oleh dagu tirus v-shape ramping terpahat harmonis dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Tendangan memutar Mikey ikonik).","alis_maskulin, alis_natural, alis_tebal, asal_jepang, bintang_film_selebriti_asia, dagu_ramping, dagu_tirus, hidung_halus, hidung_mungil, hidung_ramping, jepang, ketampanan, laki_laki, mata_indah_bercahaya_porselen, mikey, nasional, pria, rambut_rapi_klasik, revengers, ryo, ryo_yoshizawa, senyum_pemimpin_kharismatik, tendangan_memutar_mikey_ikonik, tokyo, v_shape, wajah, wajah_heart_v_shape, yoshizawa",0.396,0.505,0.641,0.536,0.242,0.4,0.099,0.315,0.693,Julukan 'Wajah Tertampan Jepang' berpadu karisma pemimpin geng Mikey yang ditakuti dan dicintai!,Mata indah bercahaya porselen; Tendangan memutar Mikey ikonik; Senyum pemimpin kharismatik,Tendangan memutar Mikey ikonik,/assets/celebs_cache/ryo_yoshizawa.jpg
celeb_0748,Sota Fukushi,Laki-laki,Bintang Film & Selebriti Asia,Jepang 🇯🇵,Modern (1993-sekarang),"Pahlawan Kamen Rider & Aktor Romansa (Bleach, Tomorrow I Will Date With Yesterday's You)",Oval,"Dengan arsitektur wajah Oval, Sota Fukushi mengekspresikan aura Pahlawan Kamen Rider & Aktor Romansa (Bleach, Tomorrow I Will Date With Yesterday's You). Visual wajah menampilkan mata berbinar hangat serta alis lurus mendatar (straight-brow) tegas maskulin. Keseimbangan fitur wajah terlihat dari hidung proporsional natural seimbang selaras dengan lebar cuping ideal dan bentuk senyum manis tinggi semampai 183cm. Siluet wajah dibingkai oleh garis rahang bersih dengan tatanan gaya rambut rapi teratur berkarakter maskulin klasik, memberikan kesan autentik didukung oleh Proporsi simetri wajah yang seimbang.","aktor, alis_lurus, alis_tegas, asal_jepang, bintang_film_selebriti_asia, bleach, date, fukushi, garis_rahang_bersih, hidung_natural, hidung_proporsional, kamen, laki_laki, mata_berbinar_hangat, pahlawan, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, rider, romansa, senyum_manis, senyum_manis_tinggi_semampai_183cm, sota, sota_fukushi, tatapan_hangat, tomorrow, wajah_oval, will, with, yesterdays, you",0.399,0.575,0.737,0.624,0.276,0.313,0.086,0.325,0.917,Senyum ramah menyegarkan yang meluluhkan hati dalam film-film romansa perjalanan waktu!,Senyum manis tinggi semampai 183cm; Mata berbinar hangat; Garis rahang bersih,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/sota_fukushi.jpg
celeb_0749,Kanna Hashimoto,Perempuan,Bintang Film & Selebriti Asia,Jepang 🇯🇵,Modern (1999-sekarang),"Idola Seribu Tahun Sekali (Once in a Millennium Idol, Gintama)",Round / Soft,"Karakteristik visual Kanna Hashimoto (Idola Seribu Tahun Sekali (Once in a Millennium Idol, Gintama)) ditandai oleh geometri wajah Round / Soft. Penampilan diperkuat oleh mata hazel terang alami bak boneka kaca yang dipadukan dengan alis proporsional tersisir rapi dengan lekukan busur alami yang lembut. Di bagian tengah wajah, terdapat hidung mungil ramping proporsional dengan lekukan ujung halus natural yang selaras dengan senyum ceria lebar bidadari. Bagian bawah wajah menonjolkan pipi bulat menggemaskan, dilengkapi oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis, serta diperkaya oleh sentuhan Proporsi simetri wajah yang seimbang.","alis_lembut, alis_natural, alis_proporsional, asal_jepang, bintang_film_selebriti_asia, gintama, hashimoto, hidung_halus, hidung_mungil, hidung_ramping, idol, idola, kanna, kanna_hashimoto, mata_hazel_terang_alami_bak_boneka_kaca, millennium, once, perempuan, pipi_bulat_menggemaskan, proporsi_simetri_wajah_yang_seimbang, rambut_anggun_natural, sekali, senyum_ceria_lebar_bidadari, senyum_lebar, seribu, tahun, wajah_round_soft, wanita",0.36,0.575,0.667,0.653,0.235,0.379,0.114,0.322,0.95,Foto lompat viral 'Idol 1.000 Tahun Sekali' berpadu keberanian akting komedi tanpa jaim di Gintama!,Mata hazel terang alami bak boneka kaca; Senyum ceria lebar bidadari; Pipi bulat menggemaskan,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/kanna_hashimoto.jpg
